metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_Euclid_ThreatTriangleOpenness,placebo_SAD_vs_HC,22,28,0.00036458455584267684,0.001367396756790962,-0.0010028122009482852,-0.0921800744230105,-0.09073221985092134,0.12012987012987009,-0.30308358699641774,0.7638569216108623,0.560064935064935,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,-0.0010885097460585288,0.7267477954744013,100,0.9675989464062978,0.9696296296296295,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeEvidenceCertainty,placebo_SAD_vs_HC,23,28,0.20614130864747515,0.19288571868553464,0.013255589961940512,0.10084612236338858,0.09929464355779799,-0.10869565217391308,0.34182765061238246,0.7345565763955639,0.5543478260869565,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,0.0026049883880102202,0.9406697750059416,102,0.9181957204944549,0.9693333333333334,Q4_precision_dispersion,4,representational_certainty,Mean absolute distance from ambiguous prototype evidence for safety and threat cues.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.0027913931686915916,-0.0002354318982249122,-0.0025559612704666793,-0.16064004309056895,-0.1581169010524972,-0.05519480519480513,-0.5188251307051377,0.6080540999424309,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.0028418819364590332,0.5010831684380281,100,0.9211381159622472,0.9691851851851851,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_LatePhase,placebo_SAD_vs_HC,23,28,-0.003672798158376719,0.018876057197495417,-0.022548855355872137,-0.12028473574474909,-0.11843420134867604,-0.08695652173913038,-0.42745266545762267,0.670997496602408,0.5434782608695652,phase2_extinction,phase2_ext_roi_by_roi,left_acc,-0.0029867296956586496,0.9576470114821014,102,0.8127549900833848,0.9691851851851851,Q3_learning_dynamics,3,late_phase_evidence,Late-phase separation between threat evidence and safety evidence.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS,placebo_SAD_vs_HC,22,28,0.12476678862483613,0.12573197201238212,-0.0009651833875459898,-0.14838209223819734,-0.14605148345958693,0.05519480519480524,-0.5620855631374809,0.5771350284632686,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.0007237106786138184,0.646763805617464,100,0.9211381159622472,0.9688888888888888,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSS patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_Dist_Threat_Safety,placebo_SAD_vs_HC,23,28,1.5459273040222687,1.5251319742779332,0.02079532974433551,0.13424722655255,0.1321818846055877,0.07453416149068315,0.47302805717824953,0.6384632348577263,0.5372670807453416,phase2_extinction,phase2_ext_roi_by_roi,right_amygdala,0.027077049009461528,0.5657356183480782,102,0.9307772576296764,0.9687407407407407,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and safety cue.,SAD higher than HC,False,False
Neural_Safety_EarlyLate_Change,placebo_SAD_vs_HC,23,28,-0.0238644775587434,-0.009006101958433932,-0.014858375600309469,-0.10662803615051819,-0.1049876048251256,-0.0993788819875776,-0.38232217199255253,0.7038959866223218,0.5496894409937888,phase2_extinction,phase2_ext_roi_by_roi,hippocampus,-0.02085745858747157,0.6261523615756313,102,0.909809237537631,0.9687407407407407,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in safety evidence; positive values indicate safety becomes more background-like over trials.,SAD lower than HC,False,False
Neural_Certainty_CSS,placebo_SAD_vs_HC,22,28,0.19458562038100372,0.21440984909770883,-0.01982422871670511,-0.13652030222281247,-0.13437600428214003,-0.0714285714285714,-0.4844787517031669,0.6303036297480848,0.5357142857142857,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-0.01542511935412972,0.7186994693698354,100,0.8838080086845501,0.9682962962962962,Q2_decision_evidence,2,representational_certainty,Certainty of expected safety-state evidence for CSS relative to maximal ambiguity.,SAD lower than HC,False,False
Neural_SafetyEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.19458562038100372,0.21440984909770883,-0.01982422871670511,-0.13652030222281247,-0.13437600428214003,-0.0714285714285714,-0.4844787517031669,0.6303036297480848,0.5357142857142857,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-0.01542511935412972,0.7186994693698354,100,0.8838080086845501,0.9682962962962962,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeThreatLike_Threat,placebo_SAD_vs_HC,22,28,0.5085487833395017,0.510667040680239,-0.0021182573407373395,-0.19466543132531242,-0.19160785910554312,-0.006493506493506662,-0.755161292706629,0.4553966194986908,0.5032467532467533,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,-0.001864477906001671,0.48664507399769674,100,0.7789679017740764,0.9681481481481482,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,22,28,0.10080038373120992,0.09728040618621592,0.003519977544994002,0.05398153725200314,0.053133659703542356,0.16558441558441572,0.19903817144094077,0.8430986122652323,0.5827922077922079,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,0.0049853535135719025,0.7795846143375509,100,0.9053862398396286,0.9669629629629629,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.035851759758893105,0.04673192843989506,-0.010880168681001952,-0.18521975498605867,-0.1823105441747593,0.016233766233766156,-0.7124198407300104,0.48075804440244063,0.5081168831168831,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.009704529361052396,0.4683855423191049,100,0.776306903794751,0.9656296296296296,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and background cue.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.06411613912851039,0.07063467649501468,-0.00651853736650429,-0.10188552359542107,-0.10028522741329404,0.10064935064935043,-0.38906366612263527,0.6993739689563931,0.5503246753246752,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.0056811113911555315,0.7336811450060532,100,0.832696173495305,0.9651851851851851,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeDynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.0418275549439119,0.0023696526809971236,0.039457902262914776,0.061810828993236686,0.06085989316257151,0.14906832298136652,0.23477121535925594,0.815615997455919,0.5745341614906833,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,0.07177626555318549,0.6645675166859772,102,0.9449209726623451,0.9637037037037037,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,-0.00469038858143949,-0.011441908796864615,0.006751520215425125,0.1259152759826156,0.12393754913472112,-0.07792207792207795,0.45892814046509794,0.648367460804639,0.538961038961039,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,0.003735387576806413,0.7711742361038619,100,0.8788078025527811,0.9631111111111113,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,False,False
Neural_ShockEvidence_CSR,placebo_SAD_vs_HC,22,28,0.12501191716162519,0.12609340005871894,-0.0010814828970937551,-0.15083252655812485,-0.1484634292823428,0.051948051948051965,-0.5676704845499237,0.5732462761670677,0.525974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,-0.0007840896284814019,0.6491656960290006,100,0.931425781092487,0.962962962962963,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSR patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_RawNorm_ThreatMinusBackground,placebo_SAD_vs_HC,22,28,5.751636851917613,-47.5787353515625,53.33037220348011,0.14766219740557524,0.14534289587564475,0.05519480519480524,0.555648706324487,0.5813623875994007,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,43.144470145122725,0.6266056843234136,100,0.8094486248266688,0.962962962962963,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeThreatLike_Threat,placebo_SAD_vs_HC,22,28,0.5089593752811657,0.5116328930094393,-0.002673517728273511,-0.18416413204429968,-0.18127150169805414,0.016233766233766156,-0.7079132838064072,0.48349532360706493,0.5081168831168831,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.0023896314626794704,0.47091585206689623,100,0.776306903794751,0.9611851851851851,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_ThreatTriangleOpenness_Normalized,placebo_SAD_vs_HC,22,28,0.01774591523985701,0.010948860508963165,0.006797054730893846,0.06644656118528247,0.06540289792059217,0.14610389610389607,0.22451785217458695,0.823588462892128,0.573051948051948,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,0.006766313167956332,0.8232839518428796,100,0.9974119961998912,0.9608888888888889,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_DynamicDiscrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.020819465816304342,0.0016559648644565478,-0.02247543068076089,-0.12739807864528058,-0.1253970617032081,-0.07792207792207795,-0.4467288426047908,0.6572100310287983,0.538961038961039,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-0.02687063465083138,0.608692964392062,100,0.8838080086845501,0.9607407407407407,Q3_learning_dynamics,3,late_phase_evidence,Late-phase separation between threat evidence and safety evidence.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.06708246321653276,0.0744831891987537,-0.00740072598222094,-0.10706407488252212,-0.10538244019850346,0.0941558441558441,-0.403955310617987,0.6883027495022146,0.547077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.0033420127152442077,0.8553543357261846,100,0.8521843565265513,0.9605925925925927,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_TriangleArea_Normalized,placebo_SAD_vs_HC,23,28,0.4138521728803606,0.4111941630611741,0.0026580098191864576,0.09496835480535444,0.09350730319296438,0.11180124223602483,0.3311764045714753,0.7421320702597977,0.5559006211180124,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,0.0025593934249943757,0.6834892584459318,102,0.890700062800379,0.9604444444444444,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,0.0023765885505461063,0.013975267911237476,-0.01159867936069137,-0.1334003273785984,-0.13130503427841098,-0.07142857142857162,-0.4713098931284067,0.6396343028054805,0.5357142857142858,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-0.01107142467549624,0.6688054863270939,100,0.8838080086845501,0.9601481481481481,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_CSS_Cosine,placebo_SAD_vs_HC,22,28,0.029235746463761435,0.042725155999715665,-0.01348940953595423,-0.14329632991005942,-0.141045602215137,-0.06168831168831168,-0.516625936295347,0.6077908547071524,0.5308441558441559,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.019089853435429315,0.4655965268906356,100,0.827041658430535,0.9591111111111111,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.06550287538259313,0.07247851125542062,-0.006975635872827499,-0.10656876144534681,-0.10489490655353509,0.0941558441558441,-0.405745294498052,0.6871282407099696,0.547077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,-0.004444578808991426,0.7949185533069969,100,0.8195107458008811,0.959111111111111,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_ThreatToSafetyDistanceRatio,placebo_SAD_vs_HC,22,28,1.0263801008249054,0.9882062312959639,0.03817386952894153,0.161965575664623,0.15942161374318914,0.045454545454545414,0.566153438396749,0.5741334720712425,0.5227272727272727,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,0.028739220225873323,0.6782304203449648,100,0.8788078025527811,0.9574814814814816,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeDynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.07908297899872148,0.04404078161876596,0.035042197379955516,0.06271624712934881,0.061751381788897296,0.14596273291925477,0.23712148494343402,0.813755963744535,0.5729813664596274,phase2_extinction,phase2_ext_roi_by_roi,hippocampus,0.05966909507475424,0.6807256293370224,102,0.9642609651925924,0.9562962962962962,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_InitialFinal_Change,placebo_SAD_vs_HC,23,28,0.07610449838024162,0.050893772476803496,0.025210725903438126,0.051512977172027234,0.05072046983091912,0.1645962732919255,0.19598325569956906,0.8456578662380962,0.5822981366459627,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,0.03437221899195645,0.7840519916228618,102,0.9654835226431541,0.953925925925926,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Euclid_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.0013587493971454,1.0324216524399508,-0.031062903042805345,-0.13489634597455516,-0.13277755520008572,-0.0714285714285714,-0.4695695361209025,0.6409972968710284,0.5357142857142857,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,-0.037053861810406166,0.5744720668929313,100,0.8788078025527811,0.9528888888888888,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_CSS_Cosine,placebo_SAD_vs_HC,22,28,0.021437636149310976,0.03544834115371485,-0.014010705004403871,-0.13770292813946097,-0.13554005492261081,-0.06818181818181812,-0.485849668155967,0.6293766177528015,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.01374985761997907,0.6547642501640538,100,0.7976074894097799,0.9524444444444444,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_SafetyDispersion,placebo_SAD_vs_HC,22,28,0.09242651303973944,0.0850167826186777,0.00740973042106173,0.17586597160937395,0.17310367886158273,0.032467532467532534,0.603696843281691,0.5493953402413086,0.5162337662337663,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,0.007500308608426371,0.5948200944136368,100,0.776306903794751,0.9522962962962963,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CorrTriangleAngle_Background,placebo_SAD_vs_HC,23,28,60.54172402595251,61.57366006128996,-1.031936035337445,-0.10947435786964517,-0.10779013697934295,-0.0931677018633541,-0.39002341003329166,0.6982613515815665,0.546583850931677,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,-0.5982611803139084,0.8200002280112844,102,0.903336000303671,0.952,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS_Slope,placebo_SAD_vs_HC,22,28,0.001954643915442217,0.0011883214230891807,0.0007663224923530364,0.20088195298241657,0.19772673906122679,-0.012987012987013102,0.6582971212950353,0.5153325694531559,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.0007364929452413124,0.42867665262089305,100,0.7678921994156901,0.9514074074074074,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.00359225858815277,0.0005282214885568716,-0.004120480076709641,-0.1968490687361113,-0.1937571985465389,0.016233766233766378,-0.6439625068704676,0.524516162810412,0.5081168831168832,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,-0.004372018305789035,0.41070515982226896,100,0.9974119961998912,0.9494814814814816,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CorrTriangleAngle_Threat,placebo_SAD_vs_HC,22,28,61.74901060499387,67.77864118014162,-6.029630575147749,-0.194612103867249,-0.19155536925153305,0.006493506493506329,-0.7339977298873608,0.4670335786498163,0.5032467532467532,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,-4.964246417360011,0.5351561159982182,100,0.9836574916130263,0.948,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_SafetyPrecision,placebo_SAD_vs_HC,22,28,-0.09242651303973944,-0.0850167826186777,-0.00740973042106173,-0.17586597160937395,-0.17310367886158273,-0.03246753246753242,-0.603696843281691,0.5493953402413086,0.5162337662337662,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.007500308608426371,0.5948200944136368,100,0.776306903794751,0.948,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.0439666922541215,1.003524940193679,0.04044175206044254,0.1488325089141871,0.1464948255281004,0.05844155844155852,0.5054107373846148,0.6161739782611837,0.5292207792207793,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.04092292256505822,0.6077238574754467,100,0.931425781092487,0.948,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatVsBackgroundDispersion,placebo_SAD_vs_HC,23,28,0.004588466228212851,0.023143631123044905,-0.018555164894832055,-0.17913688171428097,-0.17638092968790742,-0.01863354037267073,-0.6855217727165867,0.4973779134974917,0.5093167701863354,phase2_extinction,phase2_ext_roi_by_roi,insula,-0.018701143034489567,0.46141219264690925,102,0.7891146514669553,0.946962962962963,Q4_precision_dispersion,4,within_cue_dispersion,Whether threat patterns are more variable around their prototype than background patterns.,SAD lower than HC,False,False
Neural_CorrTrianglePerimeter,placebo_SAD_vs_HC,23,28,4.465768866459899,4.473075907646977,-0.007307041187077701,-0.14883633910170596,-0.14654654926937202,-0.05590062111801242,-0.5161327411086161,0.6085273254880808,0.5279503105590062,phase2_extinction,phase2_ext_roi_by_roi,amygdala,-0.008203679418473681,0.4641407202132556,102,0.8511166071928831,0.946962962962963,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_ThreatMinusBackground_Proximity,placebo_SAD_vs_HC,22,28,-1.949097178819481,-1.9395446333344066,-0.009552545485074448,-0.15209033744223982,-0.14970148397456068,0.045454545454545414,-0.5851865818749915,0.5620516796460955,0.5227272727272727,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,-0.0074069345189248965,0.6334139488235442,100,0.9675989464062978,0.9468148148148148,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Threat-cue proximity to SHOCK relative to CS-; positive values mean CSR is closer to SHOCK than to CS-.,SAD lower than HC,False,False
Neural_Safety_EarlyLate_Change,placebo_SAD_vs_HC,23,28,-0.03606348268235127,-0.00420074390187298,-0.03186273878047829,-0.1451307278005527,-0.14289794737285189,-0.05900621118012428,-0.5065357559551571,0.6150737811466849,0.5295031055900621,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,-0.03715551447314874,0.5567999383544963,102,0.921856808699436,0.9468148148148148,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in safety evidence; positive values indicate safety becomes more background-like over trials.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Safety,placebo_SAD_vs_HC,22,28,0.06726246508197409,0.06167995351426825,0.005582511567705839,0.1554616765332125,0.15301987009551807,0.04870129870129869,0.5406755163431023,0.5914878703005356,0.5243506493506493,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.005706034965345256,0.6635741243614902,100,0.7896342938753779,0.9454814814814814,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawNorm_SafetyMinusBackground,placebo_SAD_vs_HC,22,28,-12.17626953125,-42.867889404296875,30.691619873046875,0.06060466503292111,0.05965275929941974,-0.14610389610389607,0.223463083056669,0.8241517093590796,0.573051948051948,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,-21.6546690972651,0.8620118607167625,100,0.9675989464062978,0.9451851851851851,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Safety_Volatility,placebo_SAD_vs_HC,22,28,0.04187696705777902,0.03920987995849102,0.002667087099288,0.08248198119491207,0.08118645269446843,0.12012987012987009,0.29293912727871224,0.7708598333213728,0.560064935064935,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.0028595099021848556,0.7390635436862779,100,0.9860460226059871,0.9444444444444444,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in safety evidence.,SAD higher than HC,False,False
Neural_Safety_Volatility,placebo_SAD_vs_HC,22,28,0.048727365242378744,0.04591484753759211,0.0028125177047866323,0.05960851091754968,0.058672251583766176,0.14935064935064934,0.21555496698014714,0.8302480046638042,0.5746753246753247,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,0.005041278486798788,0.6827530303818176,100,0.9908658326155437,0.9444444444444444,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in safety evidence.,SAD higher than HC,False,False
Neural_Euclid_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.0541608315573807,1.0371544864037638,0.017006345153616875,0.08048678443194811,0.07922259410055625,0.12337662337662358,0.2776749265935086,0.7826301023819432,0.5616883116883118,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,0.018659792128345704,0.765441229379366,100,0.9675989464062978,0.9437037037037037,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Euclid_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.04290341686954766,0.04682170195486501,-0.003918285085317344,-0.16403329135106542,-0.16145685221989686,-0.032467532467532534,-0.6249117150552669,0.5356531810085445,0.5162337662337663,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,-0.0032212866901243035,0.5917411284816301,100,0.8078005865457005,0.9422222222222223,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_LearningAUC,placebo_SAD_vs_HC,23,28,0.03229574682395042,0.04509409413484689,-0.01279834731089647,-0.09335338832193968,-0.09191718234775599,0.10559006211180133,-0.34536426719182917,0.7313677055744492,0.5527950310559007,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,-0.015834718169803374,0.6271329145081677,102,0.921856808699436,0.9414814814814815,Q3_learning_dynamics,3,trajectory_auc,Mean safety evidence across extinction trials.,SAD lower than HC,False,False
Neural_ThreatPrecision,placebo_SAD_vs_HC,22,28,-0.09652862902681072,-0.09097022167979721,-0.0055584073470135165,-0.12456183240722371,-0.12260536383538251,-0.07467532467532478,-0.44261958644455557,0.6600713850024651,0.5373376623376624,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.0033293473870306695,0.8126189718087498,100,0.9288522390286187,0.9408888888888889,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_ThreatTriangleOpenness,placebo_SAD_vs_HC,22,28,-0.0006502479299048507,0.0010339612638673148,-0.0016842091937721655,-0.12936646899575627,-0.1273345349277601,0.07467532467532467,-0.43155196747379443,0.6687851765804014,0.5373376623376623,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,-0.001700261366631043,0.6381657111611758,100,0.9904773436719106,0.9408888888888889,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CorrTrianglePerimeter,placebo_SAD_vs_HC,22,28,0.12132588245670162,0.12682345658775945,-0.005497574131057836,-0.045227430667973474,-0.04451705217580635,0.17207792207792205,-0.1722625607650132,0.864116756917705,0.586038961038961,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,0.00022664965675532264,0.9939269169044893,100,0.9974119961998912,0.9408888888888889,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeDynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,22,28,-0.004308885766640402,0.006123398363394895,-0.010432284130035299,-0.17243956897851115,-0.1697310940730895,-0.025974025974025983,-0.6447500246140084,0.5224329054158051,0.512987012987013,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,-0.01293455645890848,0.4692097623602265,100,0.9836574916130263,0.9407407407407407,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CorrTriangleArea,placebo_SAD_vs_HC,20,25,0.0008509423937922472,0.0007897796894432408,6.116270434900644e-05,0.04276072040518538,0.042010532327901424,0.18000000000000016,0.14679795976965998,0.8839785141486504,0.5900000000000001,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,3.46434531578892e-05,0.9244870038678126,88,0.9908658326155437,0.9401481481481482,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_CSR,placebo_SAD_vs_HC,22,28,0.12443112136184377,0.12582781805321314,-0.0013966966913693674,-0.1691368397124293,-0.1664802401357943,0.025974025974026205,-0.647708661846548,0.5211054846145453,0.5129870129870131,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.0012208236030974468,0.520012593277047,100,0.776306903794751,0.94,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSR patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination_Slope,placebo_SAD_vs_HC,22,28,-0.0005323478649505964,-0.0014802573413099356,0.0009479094763593393,0.18402222177468577,0.1811318203855546,0.02597402597402576,0.6145867831099062,0.542878750219504,0.5129870129870129,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,0.0008153571882744365,0.5840636071172094,100,0.9908658326155437,0.9398518518518517,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Trialwise change in CSR-minus-CSS shock evidence across reinstatement.,SAD higher than HC,False,False
